Unnamed: 0,"Interval|""ms""|0|0|1","Utc|""ms""|0|0|1","Analog4|""Volts""|0.0|5.0|500","Analog5|""Volts""|0.0|5.0|500","Battery|""Volts""|0.0|20.0|1","AccelX|G|-3.0|3.0|200","AccelY|G|-3.0|3.0|200","AccelZ|G|-3.0|3.0|200","Yaw|Deg/Sec|-120|120|200","Pitch|Deg/Sec|-120|120|200","Roll|Deg/Sec|-120|120|200","Gsum|""G""|0.0|3.0|200","RPM|""rpm""|0|8000|500","RPM2|""rpm""|0|8000|500","GPIO1|""""|0.0|1.0|50",Latitude|Degrees|-180.0|180.0|25,Longitude|Degrees|-180.0|180.0|25,"Speed|mph|0.0|150.0|25","Altitude|""ft""|0.0|4000.0|25","GPSSats|""""|0|20|25","GPSQual|""""|0|5|25","GPSDOP|""""|0.0|20.0|25"
52132,108723,1714855190862,1.48,1.91,,0.03,0.02,0.93,1.0,0.0,0.0,0.04,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52152,108763,1714855190902,1.5,1.94,,0.0,0.07,1.08,0.0,2.0,0.0,0.07,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52172,108803,1714855190942,1.5,1.93,,0.0,0.03,1.12,0.0,-1.0,0.0,0.03,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52192,108843,1714855190982,1.5,1.94,,0.02,-0.02,0.93,0.0,-4.0,-1.0,0.02,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52212,108883,1714855191018,1.46,1.88,,0.12,0.04,0.9,0.0,-2.0,0.0,0.13,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52232,108923,1714855191064,1.49,1.92,,0.15,0.05,1.01,0.0,2.0,1.0,0.16,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52252,108963,1714855191102,1.48,1.92,,0.11,0.03,0.98,0.0,1.0,0.0,0.11,0,116,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52272,109003,1714855191144,1.5,1.94,,0.07,0.04,0.92,1.0,-1.0,0.0,0.08,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52292,109043,1714855191184,1.48,1.92,13.13,0.01,0.06,1.04,0.0,2.0,0.0,0.06,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52312,109083,1714855191224,1.5,1.93,,-0.01,0.03,1.13,0.0,1.0,0.0,0.04,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52342,109243,1714855191384,1.45,1.88,,0.13,0.03,0.98,0.0,2.0,0.0,0.13,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52362,109283,1714855191424,1.46,1.92,,0.14,0.04,0.95,0.0,-1.0,0.0,0.14,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52382,109323,1714855191464,1.5,1.94,,0.03,0.03,0.99,0.0,0.0,0.0,0.04,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52402,109363,1714855191504,1.5,1.94,,-0.02,0.05,1.08,0.0,3.0,1.0,0.06,0,56,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52422,109403,1714855191544,1.49,1.93,,-0.03,0.05,1.07,0.0,0.0,0.0,0.06,0,104,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52442,109443,1714855191584,1.5,1.94,,0.01,0.01,1.06,0.0,-4.0,-1.0,0.02,0,88,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52462,109483,1714855191623,1.49,1.94,,0.04,0.01,0.93,0.0,-2.0,0.0,0.05,0,124,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52482,109523,1714855191663,1.5,1.94,,0.12,0.02,0.87,0.0,0.0,0.0,0.12,0,96,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52502,109563,1714855191704,1.5,1.94,,0.15,0.04,1.0,0.0,1.0,0.0,0.16,0,136,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52522,109603,1714855191743,1.49,1.93,,0.11,0.04,0.97,0.0,0.0,0.0,0.12,0,104,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52542,109643,1714855191783,1.5,1.94,,0.09,0.03,0.92,1.0,0.0,0.0,0.1,0,100,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52562,109683,1714855191823,1.5,1.94,,0.02,0.06,1.05,0.0,2.0,0.0,0.06,0,100,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52582,109723,1714855191863,1.48,1.92,,-0.01,0.03,1.14,0.0,2.0,0.0,0.03,0,100,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52602,109763,1714855191903,1.5,1.94,,-0.02,0.02,1.01,0.0,-3.0,-1.0,0.03,0,132,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52622,109803,1714855191943,1.49,1.93,,0.05,0.03,0.97,0.0,-4.0,0.0,0.06,0,52,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52642,109843,1714855191983,1.5,1.94,,0.09,0.05,0.93,-1.0,0.0,0.0,0.1,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52662,109883,1714855192019,1.49,1.9,,0.14,0.02,0.93,0.0,3.0,1.0,0.15,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52682,109923,1714855192063,1.5,1.93,,0.15,0.03,0.99,0.0,0.0,0.0,0.16,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52702,109963,1714855192103,1.5,1.94,,0.08,0.03,0.97,0.0,-1.0,0.0,0.08,0,88,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52713,110083,1714855192223,1.5,1.94,,0.0,0.02,1.11,0.0,-2.0,-1.0,0.02,0,128,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52733,110123,1714855192263,1.45,1.88,,0.03,-0.01,0.93,0.0,-4.0,0.0,0.03,0,104,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52753,110163,1714855192303,1.45,1.89,,0.12,0.04,0.89,0.0,-1.0,0.0,0.12,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52773,110203,1714855192344,1.5,1.94,,0.15,0.04,1.0,0.0,2.0,1.0,0.16,0,88,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52793,110243,1714855192385,1.49,1.93,,0.11,0.03,0.98,0.0,1.0,0.0,0.12,0,168,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52813,110283,1714855192423,1.49,1.93,,0.11,0.04,0.93,1.0,-1.0,0.0,0.12,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52833,110323,1714855192463,1.5,1.94,,0.03,0.04,1.02,0.0,1.0,0.0,0.05,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52853,110363,1714855192503,1.48,1.92,,-0.03,0.04,1.12,0.0,3.0,1.0,0.05,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52873,110403,1714855192541,1.5,1.94,,-0.03,0.04,1.04,0.0,-1.0,0.0,0.05,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52893,110443,1714855192583,1.5,1.94,,0.03,0.02,1.01,0.0,-4.0,0.0,0.04,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52913,110483,1714855192623,1.49,1.93,,0.07,0.03,0.92,0.0,-1.0,0.0,0.08,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52933,110523,1714855192664,1.48,1.92,,0.14,0.02,0.91,0.0,2.0,0.0,0.14,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52953,110563,1714855192702,1.47,1.9,,0.15,0.03,1.0,0.0,1.0,0.0,0.16,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52973,110603,1714855192742,1.5,1.94,,0.08,0.03,0.98,0.0,0.0,-1.0,0.09,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
52993,110643,1714855192782,1.49,1.93,,0.03,0.04,0.95,1.0,1.0,0.0,0.05,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53013,110683,1714855192822,1.45,1.89,,0.0,0.06,1.09,0.0,2.0,0.0,0.06,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53033,110723,1714855192862,1.49,1.93,,-0.01,0.03,1.14,0.0,-1.0,0.0,0.03,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53053,110763,1714855192902,1.47,1.91,,-0.01,-0.0,0.96,0.0,-4.0,-1.0,0.01,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53073,110803,1714855192942,1.5,1.94,,0.09,0.04,0.92,0.0,-3.0,0.0,0.1,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53103,110963,1714855193102,1.49,1.93,,0.05,0.04,0.98,0.0,0.0,0.0,0.06,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53123,111003,1714855193142,1.45,1.88,,-0.01,0.04,1.08,0.0,4.0,1.0,0.04,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53143,111043,1714855193182,1.49,1.93,13.13,-0.03,0.05,1.07,0.0,0.0,0.0,0.06,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53163,111083,1714855193222,1.47,1.9,,0.02,0.02,1.04,0.0,-5.0,-1.0,0.03,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53183,111123,1714855193262,1.48,1.92,,0.06,0.03,0.92,0.0,-1.0,0.0,0.06,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53203,111163,1714855193304,1.48,1.93,,0.13,0.03,0.92,0.0,2.0,1.0,0.13,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53223,111203,1714855193344,1.48,1.92,,0.14,0.03,1.0,0.0,-1.0,0.0,0.15,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53243,111243,1714855193384,1.49,1.92,,0.07,0.03,0.97,0.0,-1.0,0.0,0.08,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53263,111283,1714855193424,1.5,1.94,,-0.0,0.04,1.04,0.0,3.0,0.0,0.04,0,116,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53283,111323,1714855193464,1.47,1.91,,-0.02,0.05,1.07,0.0,1.0,0.0,0.05,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53303,111363,1714855193504,1.5,1.93,,0.04,0.01,1.02,0.0,-5.0,-1.0,0.04,0,116,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53323,111403,1714855193544,1.45,1.89,,0.07,0.03,0.93,0.0,0.0,0.0,0.08,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53343,111443,1714855193584,1.46,1.9,,0.13,0.03,0.96,0.0,3.0,1.0,0.14,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53363,111483,1714855193624,1.45,1.89,,0.14,0.03,0.98,0.0,-1.0,0.0,0.14,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53383,111523,1714855193663,1.49,1.93,,0.05,0.03,0.98,0.0,-1.0,0.0,0.06,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53403,111563,1714855193703,1.45,1.91,,0.0,0.05,1.07,0.0,3.0,1.0,0.05,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53423,111603,1714855193743,1.5,1.94,,-0.02,0.05,1.05,0.0,0.0,0.0,0.06,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53443,111643,1714855193783,1.45,1.89,,0.02,0.02,1.02,0.0,-5.0,-1.0,0.03,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53463,111683,1714855193823,1.46,1.89,,0.07,0.03,0.92,0.0,-1.0,0.0,0.07,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53483,111723,1714855193863,1.45,1.88,,0.14,0.03,0.93,0.0,2.0,1.0,0.14,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53496,111843,1714855193983,1.45,1.88,,0.03,0.04,0.95,1.0,1.0,0.0,0.05,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53516,111883,1714855194019,1.45,1.89,,-0.01,0.06,1.07,0.0,2.0,0.0,0.06,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53536,111923,1714855194063,1.5,1.94,,-0.03,0.03,1.14,0.0,0.0,0.0,0.04,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53556,111963,1714855194103,1.5,1.93,,-0.02,0.01,0.98,0.0,-3.0,-1.0,0.02,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53576,112003,1714855194143,1.5,1.94,,0.07,0.03,0.95,0.0,-4.0,0.0,0.08,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53596,112043,1714855194183,1.47,1.9,13.13,0.11,0.04,0.94,-1.0,0.0,0.0,0.12,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53616,112083,1714855194223,1.5,1.94,,0.15,0.02,0.94,0.0,3.0,1.0,0.15,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53636,112123,1714855194264,1.5,1.94,,0.16,0.02,0.99,0.0,0.0,0.0,0.16,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53656,112163,1714855194303,1.49,1.93,,0.07,0.03,0.97,0.0,0.0,0.0,0.08,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53676,112203,1714855194343,1.49,1.94,,-0.0,0.04,1.0,1.0,3.0,0.0,0.04,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53696,112243,1714855194383,1.5,1.94,,-0.02,0.07,1.08,0.0,2.0,0.0,0.07,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53716,112283,1714855194423,1.5,1.94,,-0.01,0.02,1.1,0.0,-3.0,-1.0,0.02,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53736,112323,1714855194461,1.5,1.93,,0.02,-0.0,0.92,0.0,-3.0,0.0,0.02,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53756,112363,1714855194503,1.5,1.94,,0.11,0.03,0.89,0.0,-1.0,0.0,0.12,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53776,112403,1714855194543,1.49,1.92,,0.15,0.05,1.0,0.0,2.0,1.0,0.16,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53796,112443,1714855194584,1.46,1.89,,0.13,0.03,0.99,0.0,2.0,0.0,0.13,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53816,112483,1714855194623,1.49,1.93,,0.13,0.04,0.96,0.0,-1.0,0.0,0.14,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53836,112523,1714855194662,1.5,1.94,,0.03,0.04,1.0,0.0,1.0,0.0,0.05,0,56,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53856,112563,1714855194702,1.46,1.89,,-0.03,0.04,1.06,0.0,3.0,1.0,0.06,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53868,112683,1714855194822,1.5,1.94,,0.04,0.0,0.93,0.0,-4.0,0.0,0.04,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53888,112723,1714855194864,1.5,1.94,,0.12,0.02,0.89,0.0,0.0,0.0,0.12,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53908,112763,1714855194904,1.49,1.93,,0.15,0.04,1.01,0.0,1.0,1.0,0.16,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53928,112803,1714855194944,1.49,1.93,,0.12,0.03,0.97,0.0,1.0,0.0,0.12,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53948,112843,1714855194984,1.5,1.94,,0.1,0.04,0.92,1.0,0.0,0.0,0.1,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53968,112883,1714855195018,1.5,1.94,,0.03,0.05,1.05,0.0,1.0,0.0,0.06,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
53988,112923,1714855195064,1.49,1.93,,-0.02,0.03,1.14,0.0,2.0,1.0,0.04,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54008,112963,1714855195104,1.5,1.94,,-0.03,0.03,1.02,0.0,-2.0,-1.0,0.04,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54028,113003,1714855195144,1.49,1.93,,0.04,0.03,0.99,0.0,-5.0,0.0,0.05,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54048,113043,1714855195184,1.5,1.94,13.14,0.08,0.03,0.91,0.0,-1.0,0.0,0.08,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54068,113083,1714855195224,1.49,1.92,,0.14,0.01,0.9,0.0,2.0,0.0,0.14,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54088,113123,1714855195264,1.5,1.94,,0.16,0.03,1.0,0.0,0.0,0.0,0.16,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54108,113163,1714855195304,1.48,1.92,,0.09,0.03,0.98,0.0,0.0,0.0,0.1,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54128,113203,1714855195344,1.45,1.89,,0.03,0.04,0.96,1.0,2.0,0.0,0.05,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54148,113243,1714855195384,1.46,1.92,,-0.01,0.06,1.08,0.0,2.0,0.0,0.06,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54168,113283,1714855195420,1.49,1.93,,-0.01,0.03,1.13,0.0,-2.0,-1.0,0.03,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54188,113323,1714855195464,1.48,1.92,,0.01,-0.01,0.93,0.0,-4.0,-1.0,0.01,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54208,113363,1714855195504,1.45,1.88,,0.1,0.03,0.9,0.0,-2.0,0.0,0.11,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54228,113403,1714855195544,1.47,1.9,,0.14,0.05,1.0,0.0,2.0,1.0,0.15,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54248,113443,1714855195584,1.48,1.9,,0.11,0.04,0.98,0.0,2.0,0.0,0.12,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54268,113483,1714855195624,1.47,1.91,,0.11,0.04,0.94,1.0,-1.0,0.0,0.12,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54288,113523,1714855195663,1.5,1.94,,0.03,0.05,1.05,0.0,2.0,0.0,0.06,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54294,113643,1714855195783,1.49,1.94,,0.08,0.03,0.92,0.0,-3.0,0.0,0.09,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54314,113683,1714855195823,1.5,1.94,,0.12,0.05,0.99,-1.0,2.0,1.0,0.13,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54334,113723,1714855195864,1.48,1.92,,0.12,0.02,0.97,0.0,2.0,0.0,0.12,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54354,113763,1714855195903,1.48,1.91,,0.13,0.04,0.95,1.0,-1.0,0.0,0.14,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54374,113803,1714855195943,1.47,1.91,,0.04,0.04,1.01,0.0,1.0,0.0,0.05,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54394,113843,1714855195983,1.48,1.9,,-0.02,0.04,1.11,0.0,3.0,1.0,0.04,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54414,113883,1714855196017,1.45,1.88,,-0.04,0.05,1.04,0.0,-2.0,-1.0,0.06,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54434,113923,1714855196063,1.49,1.93,,0.06,0.04,0.97,0.0,-4.0,0.0,0.07,0,116,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54454,113963,1714855196103,1.49,1.93,,0.09,0.05,0.94,0.0,0.0,0.0,0.1,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54474,114003,1714855196143,1.5,1.94,,0.14,0.03,0.94,0.0,3.0,1.0,0.14,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54494,114043,1714855196184,1.49,1.94,13.15,0.15,0.02,0.98,0.0,-1.0,-1.0,0.15,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54514,114083,1714855196223,1.5,1.94,,0.06,0.03,0.96,0.0,0.0,0.0,0.07,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54534,114123,1714855196263,1.48,1.92,,0.0,0.05,1.02,0.0,3.0,0.0,0.05,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54554,114163,1714855196303,1.49,1.93,,-0.03,0.06,1.08,0.0,1.0,0.0,0.07,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54574,114203,1714855196343,1.48,1.92,,0.01,0.02,1.08,0.0,-3.0,-1.0,0.02,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54594,114243,1714855196381,1.47,1.9,,0.04,-0.0,0.92,0.0,-3.0,0.0,0.04,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54614,114283,1714855196423,1.48,1.92,,0.11,0.03,0.89,0.0,0.0,0.0,0.12,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54634,114323,1714855196463,1.5,1.94,,0.15,0.04,1.01,0.0,1.0,0.0,0.15,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54654,114363,1714855196504,1.45,1.89,,0.11,0.03,0.97,0.0,0.0,0.0,0.12,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54678,114523,1714855196662,1.47,1.91,,-0.03,0.02,1.01,0.0,-2.0,-1.0,0.04,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54698,114563,1714855196702,1.49,1.93,,0.05,0.03,0.98,0.0,-4.0,0.0,0.06,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54718,114603,1714855196742,1.49,1.92,,0.08,0.04,0.92,0.0,0.0,0.0,0.09,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54738,114643,1714855196782,1.5,1.94,,0.14,0.02,0.91,0.0,2.0,1.0,0.14,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54758,114683,1714855196824,1.5,1.94,,0.16,0.03,1.0,0.0,0.0,0.0,0.17,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54778,114723,1714855196862,1.49,1.93,,0.09,0.04,0.97,0.0,0.0,-1.0,0.1,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54798,114763,1714855196902,1.5,1.93,,0.03,0.04,0.95,1.0,2.0,0.0,0.05,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54818,114803,1714855196942,1.45,1.89,,-0.0,0.06,1.08,0.0,2.0,0.0,0.06,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54838,114843,1714855196982,1.47,1.91,,-0.01,0.03,1.13,0.0,-1.0,0.0,0.03,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54858,114883,1714855197018,1.47,1.91,,-0.01,-0.01,0.94,0.0,-4.0,-1.0,0.01,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54878,114923,1714855197062,1.49,1.93,,0.09,0.03,0.9,0.0,-2.0,0.0,0.1,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54898,114963,1714855197102,1.48,1.92,,0.14,0.05,0.99,-1.0,2.0,1.0,0.15,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54918,115003,1714855197144,1.5,1.94,,0.12,0.04,0.98,0.0,3.0,0.0,0.13,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54938,115043,1714855197182,1.49,1.93,13.13,0.13,0.04,0.95,1.0,-1.0,0.0,0.13,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54958,115083,1714855197222,1.46,1.9,,0.04,0.05,1.03,0.0,1.0,0.0,0.06,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54978,115123,1714855197262,1.46,1.89,,-0.0,0.03,1.14,0.0,2.0,1.0,0.03,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
54998,115163,1714855197304,1.48,1.92,,-0.02,0.02,0.99,0.0,-4.0,-1.0,0.03,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
55018,115203,1714855197340,1.5,1.94,,0.08,0.03,0.93,0.0,-3.0,0.0,0.09,0,116,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
55038,115243,1714855197384,1.5,1.94,,0.13,0.05,1.01,-1.0,2.0,1.0,0.14,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
55058,115283,1714855197424,1.5,1.94,,0.12,0.03,0.99,0.0,3.0,1.0,0.12,0,116,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
55078,115323,1714855197464,1.48,1.93,,0.12,0.04,0.95,1.0,-1.0,0.0,0.12,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
55098,115363,1714855197504,1.46,1.9,,0.03,0.05,1.03,0.0,1.0,0.0,0.06,0,112,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
