,Interval|ms|0|0|1,Utc|ms|0|0|1,Analog1|Volts|0.0|5.0|200,Analog2|Volts|0.0|5.0|200,Analog3|Volts|0.0|5.0|200,Analog4|Volts|0.0|5.0|200,Analog5|Volts|0.0|5.0|200,Analog6|Volts|0.0|5.0|200,Analog7|Volts|0.0|5.0|200,Analog8|Volts|0.0|5.0|200,Battery|Volts|0.0|20.0|1,AccelX|G|-3.0|3.0|200,AccelY|G|-3.0|3.0|200,AccelZ|G|-3.0|3.0|200,Yaw|Deg/Sec|-120|120|200,Pitch|Deg/Sec|-120|120|200,Roll|Deg/Sec|-120|120|200,Gsum|G|0.0|3.0|200,RPM|rpm|0|8000|500,RPM2|rpm|0|8000|500,Latitude|Degrees|-180.0|180.0|25,Longitude|Degrees|-180.0|180.0|25,Speed|mph|0.0|150.0|25,Altitude|ft|0.0|4000.0|25,GPSSats||0|20|25,GPSQual||0|5|25,GPSDOP||0.0|20.0|25,Euler Roll,Euler Pitch,Euler Yaw
6324,12837,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6325,12839,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6326,12841,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6327,12843,0,3.72,3.84,4.02,3.97,4.91,0.34,0.19,3.22,,-0.06,0.0,0.98,0.0,-1.0,0.0,0.06,1680,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7903300523757935,1.4501941204071045,0.046585045754909515
6328,12845,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6329,12847,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6330,12849,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6331,12851,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6332,12853,0,3.73,3.85,4.03,3.98,4.93,0.36,0.22,3.25,,-0.01,0.01,1.04,0.0,0.0,0.0,0.02,1680,0,,,,,,,,0.7891325354576111,1.4456974267959595,0.04655478149652481
6333,12855,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6334,12857,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6335,12859,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6336,12861,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6337,12863,0,3.73,3.85,4.04,3.99,4.93,0.36,0.22,3.25,,0.02,0.0,0.97,0.0,0.0,0.0,0.02,1680,0,,,,,,,,0.7851867079734802,1.4325685501098633,0.046455685049295425
6338,12865,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6339,12867,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6340,12869,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6341,12871,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6342,12873,0,3.73,3.85,4.04,3.99,4.94,0.35,0.19,3.25,,-0.07,0.01,1.05,0.0,0.0,0.0,0.07,1680,0,,,,,,,,0.7839913368225098,1.4444719552993774,0.046425677835941315
6343,12875,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6344,12877,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6345,12879,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6346,12881,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6347,12883,0,3.73,3.85,4.01,3.97,4.93,0.34,0.27,3.24,,-0.03,0.02,0.89,0.0,1.0,0.0,0.04,1680,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7865106463432312,1.4568990468978882,0.04662624001502991
6348,12885,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6349,12887,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6350,12889,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6351,12891,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6352,12893,0,3.7,3.79,3.97,3.92,4.88,0.34,0.23,3.21,,-0.01,0.03,1.07,0.0,0.0,0.0,0.03,1680,0,,,,,,,,0.7906091809272766,1.4522920846939087,0.04673028737306595
6353,12895,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6354,12897,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6355,12899,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6356,12901,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6357,12903,0,3.73,3.85,4.04,3.99,4.94,0.34,0.25,3.25,,-0.02,0.01,0.95,0.0,1.0,0.0,0.02,1680,0,,,,,,,,0.7896748781204224,1.4610592126846313,0.046844467520713806
6358,12905,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6359,12907,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6360,12909,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6361,12911,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6362,12913,0,3.7,3.82,4.01,3.96,4.92,0.34,0.22,3.24,,-0.05,0.0,0.98,0.0,0.0,0.0,0.05,1680,0,,,,,,,,0.7857305407524109,1.4683576822280884,0.04674364626407623
6363,12915,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6364,12917,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6365,12919,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6366,12921,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6367,12923,0,3.7,3.82,4.0,3.96,4.92,0.34,0.2,3.22,,-0.01,0.01,1.04,0.0,0.0,0.0,0.01,1680,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7845559120178223,1.4637701511383057,0.04671359434723854
6368,12925,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6369,12927,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6370,12929,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6371,12931,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6372,12933,0,3.67,3.79,3.97,3.92,4.88,0.34,0.18,3.2,,0.02,0.0,0.97,0.0,0.0,0.0,0.02,1680,0,,,,,,,,0.7806328535079956,1.4505510330200195,0.04661383479833603
6373,12935,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6374,12937,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6375,12939,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6376,12941,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6377,12943,0,3.69,3.81,3.99,3.93,4.9,0.33,0.16,3.22,,-0.06,0.01,1.05,0.0,-1.0,0.0,0.06,1680,0,,,,,,,,0.7794561386108398,1.4496493339538574,0.04644785821437836
6378,12945,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6379,12947,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6380,12949,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6381,12951,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6382,12953,0,3.71,3.82,4.03,3.98,4.92,0.34,0.23,3.23,,-0.03,0.03,0.9,0.0,1.0,0.0,0.04,1680,0,,,,,,,,0.7851064801216125,1.461942195892334,0.04672740027308464
6383,12955,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6384,12957,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6385,12959,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6386,12961,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6387,12963,0,3.72,3.85,4.04,3.99,4.93,0.35,0.23,3.25,,-0.0,0.03,1.08,0.0,-1.0,0.0,0.03,1680,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7891342639923096,1.4446347951889038,0.04669257625937462
6388,12965,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6389,12967,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6390,12969,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6391,12971,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6392,12973,0,3.73,3.85,4.04,3.99,4.94,0.34,0.22,3.25,,-0.02,0.01,0.95,0.0,1.0,0.0,0.03,1680,0,,,,,,,,0.788207471370697,1.4534406661987305,0.04680682718753815
6393,12975,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6394,12977,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6395,12979,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6396,12981,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6397,12983,0,3.7,3.82,4.01,3.96,4.92,0.34,0.2,3.22,,-0.05,0.01,0.99,0.0,-1.0,0.0,0.05,1680,0,,,,,,,,0.7871575951576233,1.4506292343139648,0.04664269834756851
6398,12985,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6399,12987,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6400,12989,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6401,12991,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6402,12993,0,3.69,3.81,3.99,3.94,4.91,0.35,0.21,3.21,,-0.01,0.01,1.03,0.0,1.0,0.0,0.01,1680,0,,,,,,,,0.7860062718391418,1.4561564922332764,0.046750836074352264
6403,12995,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6404,12997,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6405,12999,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6406,13001,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6407,13003,0,3.68,3.8,3.99,3.93,4.86,0.32,0.19,3.19,,0.01,0.0,0.98,0.0,0.0,0.0,0.01,1680,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7820752263069153,1.445955514907837,0.04665128514170647
6408,13005,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6409,13007,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6410,13009,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6411,13011,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6412,13013,0,3.72,3.84,4.02,3.98,4.92,0.35,0.2,3.24,,-0.06,0.01,1.05,0.0,0.0,0.0,0.06,1680,0,,,,,,,,0.7808947563171387,1.455075979232788,0.046621400862932205
6413,13015,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6414,13017,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6415,13019,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6416,13021,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6417,13023,0,3.73,3.85,4.03,3.98,4.94,0.35,0.26,3.25,,-0.03,0.03,0.9,0.0,1.0,0.0,0.04,1680,0,,,,,,,,0.7865378260612488,1.467341661453247,0.04690155014395714
6418,13025,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6419,13027,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6420,13029,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6421,13031,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6422,13033,0,3.7,3.82,4.0,3.95,4.92,0.35,0.25,3.24,,-0.0,0.03,1.08,0.0,0.0,0.0,0.03,1680,0,,,,,,,,0.7905619144439697,1.4600059986114502,0.047004327178001404
6423,13035,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6424,13037,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6425,13039,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6426,13041,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6427,13043,0,3.69,3.81,3.99,3.93,4.88,0.33,0.19,3.19,13.46,-0.02,0.01,0.95,0.0,1.0,0.0,0.03,1680,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7896279692649841,1.4687349796295166,0.04711839556694031
6428,13045,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6429,13047,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6430,13049,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6431,13051,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6432,13053,0,3.73,3.85,4.04,3.99,4.93,0.35,0.2,3.25,,-0.05,0.01,0.99,0.0,-1.0,0.0,0.05,1680,0,,,,,,,,0.7885710597038269,1.4658476114273071,0.04695357382297516
6433,13055,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6434,13057,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6435,13059,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6436,13061,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6437,13063,0,3.73,3.85,4.04,3.99,4.94,0.36,0.23,3.25,,-0.02,0.0,1.02,0.0,1.0,0.0,0.02,1680,0,,,,,,,,0.7846313118934631,1.4741345643997192,0.04699008911848068
6438,13065,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6439,13067,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6440,13069,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6441,13071,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6442,13073,0,3.73,3.85,4.03,3.99,4.93,0.34,0.2,3.24,,0.01,0.01,0.98,0.0,0.0,0.0,0.01,1680,0,,,,,,,,0.7836310863494873,1.4638431072235107,0.04696444049477577
6443,13075,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6444,13077,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6445,13079,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6446,13081,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6447,13083,0,3.68,3.79,3.98,3.94,4.88,0.34,0.17,3.2,,-0.06,0.01,1.05,0.0,1.0,0.0,0.06,1680,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7824462056159973,1.4828729629516602,0.0470706932246685
6448,13085,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6449,13087,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6450,13089,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6451,13091,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6452,13093,0,3.73,3.85,4.04,3.99,4.93,0.35,0.27,3.25,,-0.03,0.03,0.89,0.0,0.0,0.0,0.04,1680,0,,,,,,,,0.7881853580474854,1.4851078987121582,0.047219328582286835
6453,13095,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6454,13097,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6455,13099,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6456,13101,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6457,13103,0,3.69,3.81,4.0,3.95,4.91,0.35,0.26,3.23,,-0.0,0.03,1.08,0.0,0.0,0.0,0.03,1680,0,,,,,,,,0.7922013401985168,1.4776839017868042,0.04732315614819527
6458,13105,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6459,13107,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6460,13109,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6461,13111,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6462,13113,0,3.73,3.85,4.04,3.99,4.94,0.33,0.24,3.25,,-0.02,0.01,0.94,0.0,0.0,0.0,0.03,1680,0,,,,,,,,0.7912876605987549,1.4763896465301514,0.04729960858821869
6463,13115,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6464,13117,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6465,13119,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6466,13121,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6467,13123,0,3.68,3.8,3.98,3.92,4.87,0.31,0.19,3.21,,-0.05,0.01,0.99,0.0,-1.0,0.0,0.05,1680,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7902223467826843,1.473463535308838,0.04713412746787071
6468,13125,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6469,13127,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6470,13129,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6471,13131,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6472,13133,0,3.73,3.85,4.04,3.99,4.93,0.36,0.25,3.25,,-0.02,0.0,1.01,0.0,1.0,0.0,0.02,1680,0,,,,,,,,0.7862740755081177,1.4817676544189453,0.04717017710208893
6473,13135,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6474,13137,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6475,13139,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6476,13141,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6477,13143,0,3.7,3.82,4.01,3.95,4.89,0.34,0.2,3.22,,0.01,0.01,0.99,0.0,0.0,-1.0,0.02,1680,0,,,,,,,,0.7849785685539246,1.4716051816940308,0.03714108467102051
6478,13145,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6479,13147,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6480,13149,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6481,13151,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6482,13153,0,3.7,3.82,3.98,3.93,4.89,0.33,0.17,3.22,,-0.06,0.01,1.05,0.0,1.0,-1.0,0.06,1680,0,,,,,,,,0.7835283875465393,1.490733027458191,0.02724478766322136
6483,13155,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6484,13157,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6485,13159,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6486,13161,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6487,13163,0,3.68,3.82,4.01,3.95,4.89,0.34,0.24,3.21,,-0.04,0.03,0.89,0.0,0.0,0.0,0.05,1680,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7892596125602722,1.496140480041504,0.027394162490963936
6488,13165,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6489,13167,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6490,13169,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6491,13171,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6492,13173,0,3.73,3.85,4.04,3.99,4.93,0.36,0.26,3.25,,-0.0,0.03,1.07,0.0,0.0,0.0,0.03,1680,0,,,,,,,,0.7933446764945984,1.488661289215088,0.02750055305659771
6493,13175,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6494,13177,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6495,13179,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6496,13181,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6497,13183,0,3.68,3.79,3.98,3.93,4.89,0.31,0.2,3.2,,-0.03,0.01,0.95,0.0,0.0,0.0,0.03,1680,0,,,,,,,,0.7923934459686279,1.4902613162994385,0.027475828304886818
6498,13185,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6499,13187,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6500,13189,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6501,13191,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6502,13193,0,3.72,3.84,4.02,3.97,4.9,0.33,0.2,3.24,,-0.06,0.02,0.99,0.0,-1.0,0.0,0.06,1680,0,,,,,,,,0.7942118048667908,1.4901467561721802,0.027384871616959572
6503,13195,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6504,13197,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6505,13199,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6506,13201,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6507,13203,0,3.72,3.84,4.03,3.98,4.94,0.35,0.23,3.24,,-0.02,0.01,1.01,0.0,0.0,0.0,0.02,1680,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7930766940116882,1.4883675575256348,0.027355367317795753
6508,13205,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6509,13207,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6510,13209,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6511,13211,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6512,13213,0,3.71,3.83,4.02,3.95,4.9,0.34,0.2,3.23,,0.01,0.01,0.99,0.0,0.0,0.0,0.02,1680,0,,,,,,,,0.7920047044754028,1.4780346155166626,0.02732761949300766
6513,13215,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6514,13217,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6515,13219,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6516,13221,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6517,13223,0,3.69,3.81,4.01,3.96,4.9,0.35,0.17,3.22,,-0.06,0.01,1.05,0.0,1.0,-1.0,0.06,1680,0,,,,,,,,0.7905186414718628,1.4971319437026978,0.017431501299142838
6518,13225,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6519,13227,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6520,13229,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6521,13231,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6522,13233,0,3.73,3.85,4.03,3.99,4.93,0.34,0.27,3.24,,-0.04,0.03,0.89,0.0,0.0,0.0,0.05,1680,0,,,,,,,,0.7962148189544678,1.502506971359253,0.017580591142177582
6523,13235,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6524,13237,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6525,13239,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6526,13241,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6527,13243,0,3.73,3.85,4.04,3.99,4.94,0.37,0.26,3.25,,0.0,0.04,1.08,0.0,0.0,0.0,0.04,1680,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8028408885002136,1.4949971437454224,0.017753897234797478
6528,13245,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6529,13247,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6530,13249,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6531,13251,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6532,13253,0,3.71,3.83,4.01,3.96,4.9,0.32,0.2,3.23,,-0.03,0.02,0.95,0.0,0.0,0.0,0.03,1680,0,,,,,,,,0.8048565983772278,1.4965641498565674,0.017806513234972954
6533,13255,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6534,13257,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6535,13259,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6536,13261,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6537,13263,0,3.73,3.85,4.04,3.99,4.93,0.33,0.21,3.25,,-0.06,0.02,0.98,0.0,-1.0,0.0,0.06,1680,0,,,,,,,,0.8066716194152832,1.4965945482254028,0.01771349459886551
6538,13265,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6539,13267,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6540,13269,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6541,13271,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6542,13273,0,3.73,3.85,4.04,3.99,4.94,0.36,0.23,3.24,,-0.02,0.0,1.01,0.0,0.0,0.0,0.02,1680,0,,,,,,,,0.8026378154754639,1.4947844743728638,0.01760820671916008
6543,13275,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6544,13277,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6545,13279,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6546,13281,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6547,13283,0,3.72,3.84,4.03,3.96,4.92,0.34,0.2,3.24,,0.02,0.01,0.99,0.0,0.0,0.0,0.02,1680,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8015180826187134,1.481528878211975,0.017579127103090286
6548,13285,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6549,13287,0,,,,,,,,,,,,,,,,,1740,0,,,,,,,,,,
6550,13289,0,,,,,,,,,,,,,,,,,1740,0,,,,,,,,,,
6551,13291,0,,,,,,,,,,,,,,,,,1740,0,,,,,,,,,,
6552,13293,0,3.68,3.79,4.0,3.94,4.88,0.33,0.15,3.2,,-0.05,0.01,1.05,0.0,0.0,0.0,0.06,1740,0,,,,,,,,0.800239622592926,1.4877513647079468,0.017546003684401512
6553,13295,0,,,,,,,,,,,,,,,,,1740,0,,,,,,,,,,
6554,13297,0,,,,,,,,,,,,,,,,,1740,0,,,,,,,,,,
6555,13299,0,,,,,,,,,,,,,,,,,1740,0,,,,,,,,,,
6556,13301,0,,,,,,,,,,,,,,,,,1740,0,,,,,,,,,,
6557,13303,0,3.73,3.85,4.03,3.98,4.92,0.34,0.25,3.24,,-0.04,0.03,0.89,0.0,0.0,0.0,0.05,1740,0,,,,,,,,0.8058872818946838,1.4931732416152954,0.01769290119409561
6558,13305,0,,,,,,,,,,,,,,,,,1740,0,,,,,,,,,,
6559,13307,0,,,,,,,,,,,,,,,,,1740,0,,,,,,,,,,
6560,13309,0,,,,,,,,,,,,,,,,,1740,0,,,,,,,,,,
6561,13311,0,,,,,,,,,,,,,,,,,1740,0,,,,,,,,,,
6562,13313,0,3.69,3.81,3.99,3.93,4.88,0.34,0.21,3.2,,-0.0,0.03,1.09,0.0,-1.0,0.0,0.03,1740,0,,,,,,,,0.809738039970398,1.4757100343704224,0.017652057111263275
6563,13315,0,,,,,,,,,,,,,,,,,1740,0,,,,,,,,,,
6564,13317,0,,,,,,,,,,,,,,,,,1740,0,,,,,,,,,,
6565,13319,0,,,,,,,,,,,,,,,,,1740,0,,,,,,,,,,
6566,13321,0,,,,,,,,,,,,,,,,,1740,0,,,,,,,,,,
6567,13323,0,3.69,3.8,3.98,3.92,4.87,0.31,0.18,3.21,,-0.03,0.01,0.96,0.0,0.0,0.0,0.03,1680,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8086737990379333,1.4772809743881226,0.017624633386731148
6568,13325,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6569,13327,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6570,13329,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6571,13331,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
6572,13333,0,3.71,3.83,4.01,3.96,4.9,0.33,0.19,3.24,,-0.06,0.01,0.98,0.0,-1.0,0.0,0.06,1680,0,,,,,,,,0.8075514435768127,1.4774097204208374,0.017454609274864197
