"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog1"|"Volts"|0.0|5.0|200,"Analog2"|"Volts"|0.0|5.0|200,"Analog3"|"Volts"|0.0|5.0|200,"Analog4"|"Volts"|0.0|5.0|200,"Analog5"|"Volts"|0.0|5.0|200,"Analog6"|"Volts"|0.0|5.0|200,"Analog7"|"Volts"|0.0|5.0|200,"Analog8"|"Volts"|0.0|5.0|200,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|200,"AccelY"|"G"|-3.0|3.0|200,"AccelZ"|"G"|-3.0|3.0|200,"Yaw"|"Deg/Sec"|-120|120|200,"Pitch"|"Deg/Sec"|-120|120|200,"Roll"|"Deg/Sec"|-120|120|200,"Gsum"|"G"|0.0|3.0|200,"RPM"|"rpm"|0|8000|500,"RPM2"|"rpm"|0|8000|500,"Latitude"|"Degrees"|-180.0|180.0|25,"Longitude"|"Degrees"|-180.0|180.0|25,"Speed"|"mph"|0.0|150.0|25,"Altitude"|"ft"|0.0|4000.0|25,"GPSSats"|""|0|20|25,"GPSQual"|""|0|5|25,"GPSDOP"|""|0.0|20.0|25
25167,1707589577448,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25169,1707589577450,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25171,1707589577452,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25173,1707589577454,3.74,3.84,4.02,3.97,4.93,0.47,0.3,3.1,,-0.02,0.03,1.03,0,-2,0,0.04,1680,0,,,,,,,
25175,1707589577456,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25177,1707589577458,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25179,1707589577460,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25181,1707589577462,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25183,1707589577464,3.71,3.82,4.01,3.96,4.92,0.47,0.32,3.1,,-0.04,0.02,0.99,0,2,0,0.04,1620,0,,,,,,,
25185,1707589577466,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25187,1707589577468,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25189,1707589577470,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25191,1707589577472,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25193,1707589577474,3.73,3.85,4.03,3.98,4.93,0.49,0.31,3.1,,-0.05,0.0,0.96,0,-1,0,0.05,1620,0,,,,,,,
25195,1707589577476,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25197,1707589577478,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25199,1707589577480,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25201,1707589577482,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25203,1707589577484,3.73,3.85,4.04,3.99,4.93,0.49,0.33,3.1,,-0.02,0.01,1.04,0,-0,0,0.02,1620,0,39.674164,-77.417648,0.0,1120.5,9,3,1.9
25205,1707589577486,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25207,1707589577488,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25209,1707589577490,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25211,1707589577492,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25213,1707589577494,3.72,3.85,4.03,3.98,4.94,0.48,0.3,3.09,,0.01,0.01,0.98,0,0,1,0.01,1620,0,,,,,,,
25215,1707589577496,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25217,1707589577498,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25219,1707589577500,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25221,1707589577502,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25223,1707589577504,3.68,3.8,3.98,3.95,4.89,0.46,0.24,3.06,,-0.07,0.02,1.02,0,-2,0,0.07,1680,0,,,,,,,
25225,1707589577506,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25227,1707589577508,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25229,1707589577510,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25231,1707589577512,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25233,1707589577514,3.72,3.84,4.03,3.98,4.93,0.49,0.33,3.1,,-0.04,0.02,0.92,0,1,1,0.04,1680,0,,,,,,,
25235,1707589577516,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25237,1707589577518,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25239,1707589577520,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25241,1707589577522,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25243,1707589577524,3.73,3.85,4.04,3.99,4.94,0.49,0.32,3.1,,-0.01,0.03,1.05,0,-1,0,0.03,1680,0,39.674164,-77.417648,0.0,1120.5,9,3,1.9
25245,1707589577526,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25247,1707589577528,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25249,1707589577530,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25251,1707589577532,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25253,1707589577534,3.69,3.81,4.0,3.94,4.91,0.48,0.33,3.08,,-0.03,0.01,0.97,0,2,0,0.03,1620,0,,,,,,,
25255,1707589577536,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25257,1707589577538,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25259,1707589577540,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25261,1707589577542,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25263,1707589577544,3.68,3.8,3.97,3.92,4.87,0.45,0.32,3.06,,-0.05,0.0,0.97,0,-1,0,0.05,1620,0,,,,,,,
25265,1707589577546,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25267,1707589577548,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25269,1707589577550,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25271,1707589577552,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25273,1707589577554,3.67,3.8,3.98,3.93,4.89,0.48,0.3,3.05,,-0.01,0.01,1.02,0,1,0,0.01,1620,0,,,,,,,
25275,1707589577556,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25277,1707589577558,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25279,1707589577560,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25281,1707589577562,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25283,1707589577564,3.71,3.83,4.01,3.97,4.9,0.47,0.32,3.08,,0.01,-0.0,0.98,0,-0,0,0.01,1620,0,39.674164,-77.417648,0.0,1120.5,9,3,1.9
25285,1707589577566,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25287,1707589577568,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25289,1707589577570,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25291,1707589577572,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25293,1707589577574,3.73,3.85,4.04,3.99,4.94,0.49,0.32,3.1,,-0.05,0.01,1.02,0,0,0,0.05,1680,0,,,,,,,
25295,1707589577576,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25297,1707589577578,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25299,1707589577580,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25301,1707589577582,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25303,1707589577584,3.73,3.84,4.02,3.98,4.94,0.51,0.35,3.1,,-0.03,0.02,0.92,0,0,0,0.04,1680,0,,,,,,,
25305,1707589577586,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25307,1707589577588,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25309,1707589577590,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25311,1707589577592,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25313,1707589577594,3.72,3.84,4.03,3.98,4.94,0.5,0.34,3.1,,0.0,0.03,1.05,0,-1,0,0.03,1680,0,,,,,,,
25315,1707589577596,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25317,1707589577598,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25319,1707589577600,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25321,1707589577602,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25323,1707589577604,3.7,3.82,4.0,3.95,4.92,0.48,0.3,3.09,,-0.02,0.01,0.95,0,2,0,0.02,1620,0,39.674164,-77.417648,0.0,1120.5,9,3,1.9
25325,1707589577606,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25327,1707589577608,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25329,1707589577610,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25331,1707589577612,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25333,1707589577614,3.7,3.82,4.0,3.94,4.88,0.46,0.27,3.08,,-0.04,0.0,0.99,0,-1,0,0.04,1620,0,,,,,,,
25335,1707589577616,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25337,1707589577618,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25339,1707589577620,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25341,1707589577622,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25343,1707589577624,3.72,3.84,4.02,3.97,4.91,0.52,0.33,3.1,,-0.02,0.0,0.99,0,2,0,0.02,1620,0,,,,,,,
25345,1707589577626,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25347,1707589577628,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25349,1707589577630,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25351,1707589577632,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25353,1707589577634,3.73,3.85,4.03,3.98,4.94,0.49,0.32,3.1,,-0.0,0.02,1.0,0,-1,-1,0.02,1620,0,,,,,,,
25355,1707589577636,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25357,1707589577638,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25359,1707589577640,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25361,1707589577642,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25363,1707589577644,3.71,3.83,3.99,3.94,4.9,0.5,0.29,3.08,,-0.04,0.01,1.02,0,3,-1,0.04,1680,0,39.674164,-77.417648,0.0,1120.5,9,3,1.9
25365,1707589577646,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25367,1707589577648,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25369,1707589577650,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25371,1707589577652,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25373,1707589577654,3.68,3.81,3.98,3.92,4.87,0.47,0.32,3.05,,-0.04,0.02,0.94,0,-1,-0,0.04,1680,0,,,,,,,
25375,1707589577656,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25377,1707589577658,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25379,1707589577660,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25381,1707589577662,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25383,1707589577664,3.73,3.85,4.03,3.98,4.93,0.51,0.39,3.1,,-0.01,0.03,1.03,0,1,-0,0.03,1680,0,,,,,,,
25385,1707589577666,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25387,1707589577668,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25389,1707589577670,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25391,1707589577671,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25393,1707589577673,3.73,3.86,4.05,4.01,4.95,0.5,0.34,3.11,,-0.03,0.01,0.97,0,-0,-0,0.03,1680,0,,,,,,,
25395,1707589577675,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25397,1707589577677,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25399,1707589577679,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25401,1707589577681,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25403,1707589577683,3.72,3.84,4.03,3.98,4.92,0.47,0.31,3.1,,-0.05,0.01,1.01,0,-1,-0,0.05,1620,0,39.674164,-77.417648,0.0,1120.5,9,3,1.9
25405,1707589577685,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25407,1707589577687,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25409,1707589577689,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25411,1707589577691,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25413,1707589577693,3.73,3.85,4.03,3.99,4.93,0.53,0.34,3.1,,-0.03,0.0,0.98,0,1,-0,0.03,1620,0,,,,,,,
25415,1707589577695,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25417,1707589577697,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25419,1707589577699,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25421,1707589577701,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25423,1707589577703,3.73,3.85,4.04,3.97,4.93,0.48,0.3,3.1,,-0.01,0.02,1.03,0,-1,-1,0.02,1620,0,,,,,,,
25425,1707589577705,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25427,1707589577707,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25429,1707589577709,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25431,1707589577711,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25433,1707589577713,3.7,3.82,3.98,3.92,4.89,0.49,0.27,3.07,,-0.03,0.02,1.05,0,3,-1,0.04,1680,0,,,,,,,
25435,1707589577715,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25437,1707589577717,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25439,1707589577719,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25441,1707589577721,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25443,1707589577723,3.68,3.81,3.99,3.93,4.88,0.46,0.29,3.05,,-0.05,0.03,0.98,0,-3,-0,0.06,1680,0,39.674164,-77.417648,0.0,1120.5,9,3,1.9
25445,1707589577725,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25447,1707589577727,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25449,1707589577729,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25451,1707589577731,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25453,1707589577733,3.72,3.84,4.03,3.98,4.92,0.51,0.31,3.09,,-0.02,0.03,1.03,0,1,-0,0.04,1680,0,,,,,,,
25455,1707589577735,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25457,1707589577737,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25459,1707589577739,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25461,1707589577741,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25463,1707589577743,3.73,3.85,4.04,3.99,4.93,0.47,0.3,3.1,,-0.04,0.02,0.97,0,-1,-0,0.05,1680,0,,,,,,,
25465,1707589577745,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25467,1707589577747,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25469,1707589577749,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25471,1707589577751,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25473,1707589577751,3.74,3.85,4.04,3.99,4.93,0.48,0.29,3.1,,-0.05,0.02,1.01,0,0,-0,0.06,1620,0,,,,,,,
25475,1707589577753,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25477,1707589577755,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25479,1707589577757,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25481,1707589577759,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25483,1707589577761,3.73,3.85,4.04,3.99,4.94,0.52,0.32,3.1,,-0.04,0.01,0.96,0,1,0,0.04,1620,0,39.674164,-77.417648,0.0,1120.5,9,3,1.6
25485,1707589577763,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25487,1707589577765,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25489,1707589577767,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25491,1707589577769,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25493,1707589577771,3.73,3.85,4.04,3.97,4.93,0.48,0.32,3.1,,-0.01,0.02,1.05,0,-1,-0,0.02,1620,0,,,,,,,
25495,1707589577773,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25497,1707589577775,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25499,1707589577777,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25501,1707589577779,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25503,1707589577781,3.71,3.83,3.99,3.94,4.9,0.49,0.3,3.08,,-0.01,0.01,1.0,0,2,-0,0.02,1680,0,,,,,,,
25505,1707589577783,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25507,1707589577785,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25509,1707589577787,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25511,1707589577789,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25513,1707589577791,3.71,3.83,4.01,3.96,4.93,0.48,0.32,3.1,,-0.05,0.02,0.99,0,-3,-0,0.06,1680,0,,,,,,,
25515,1707589577793,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25517,1707589577795,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25519,1707589577797,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25521,1707589577799,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25523,1707589577801,3.68,3.8,3.98,3.92,4.89,0.48,0.3,3.07,,-0.02,0.03,0.99,0,1,0,0.03,1680,0,39.674164,-77.417648,0.0,1120.5,9,3,1.6
25525,1707589577803,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25527,1707589577805,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25529,1707589577807,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25531,1707589577809,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25533,1707589577811,3.7,3.82,4.0,3.94,4.88,0.47,0.28,3.08,,-0.03,0.02,1.0,0,-1,-0,0.04,1680,0,,,,,,,
25535,1707589577813,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25537,1707589577815,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25539,1707589577817,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25541,1707589577819,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25543,1707589577821,3.72,3.84,4.03,3.97,4.92,0.49,0.32,3.1,,-0.04,0.01,1.0,0,1,-0,0.04,1620,0,,,,,,,
25545,1707589577823,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25547,1707589577825,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25549,1707589577827,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25551,1707589577831,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25553,1707589577833,3.73,3.85,4.04,3.99,4.94,0.52,0.33,3.1,,-0.04,0.0,0.95,0,-0,0,0.04,1620,0,,,,,,,
25555,1707589577835,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25557,1707589577837,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25559,1707589577839,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25561,1707589577841,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25563,1707589577843,3.73,3.85,4.01,3.96,4.93,0.48,0.35,3.1,,-0.01,0.02,1.07,0,-1,-0,0.02,1620,0,39.674164,-77.417648,0.0,1120.5,9,3,1.6
25565,1707589577845,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25567,1707589577847,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25569,1707589577849,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25571,1707589577851,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25573,1707589577853,3.7,3.8,3.98,3.93,4.9,0.48,0.28,3.08,,0.01,0.01,0.99,0,1,1,0.02,1620,0,,,,,,,
25575,1707589577855,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25577,1707589577857,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25579,1707589577859,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25581,1707589577861,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25583,1707589577863,3.71,3.82,4.0,3.95,4.89,0.48,0.25,3.06,,-0.07,0.03,1.03,0,-4,0,0.07,1680,0,,,,,,,
25585,1707589577865,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25587,1707589577867,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25589,1707589577871,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25591,1707589577873,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25593,1707589577875,3.73,3.85,4.03,3.98,4.92,0.51,0.3,3.09,,-0.02,0.02,0.95,0,0,1,0.03,1680,0,,,,,,,
25595,1707589577877,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25597,1707589577879,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25599,1707589577881,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25601,1707589577883,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25603,1707589577885,3.71,3.83,4.01,3.95,4.9,0.49,0.29,3.09,,-0.03,0.02,1.04,0,-1,0,0.03,1680,0,39.674164,-77.417648,0.0,1120.5,9,3,1.9
25605,1707589577887,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25607,1707589577889,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25609,1707589577891,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25611,1707589577893,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25613,1707589577895,3.73,3.85,4.04,3.99,4.93,0.51,0.36,3.1,,-0.04,0.02,0.98,0,2,0,0.04,1620,0,,,,,,,
25615,1707589577897,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25617,1707589577899,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25619,1707589577901,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25621,1707589577903,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25623,1707589577905,3.73,3.85,4.03,3.97,4.93,0.5,0.36,3.1,,-0.05,-0.0,0.96,0,-0,1,0.05,1620,0,,,,,,,
25625,1707589577907,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25627,1707589577909,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25629,1707589577911,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25631,1707589577911,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25633,1707589577913,3.69,3.81,3.97,3.92,4.88,0.48,0.34,3.07,,-0.01,0.0,1.05,0,-0,0,0.01,1620,0,,,,,,,
25635,1707589577915,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25637,1707589577917,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25639,1707589577919,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25641,1707589577921,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25643,1707589577923,3.7,3.84,4.02,3.97,4.91,0.49,0.35,3.08,,0.01,0.01,0.97,0,1,1,0.01,1620,0,39.674164,-77.417648,0.0,1120.5,9,3,1.9
25645,1707589577925,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25647,1707589577927,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25649,1707589577929,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25651,1707589577931,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25653,1707589577933,3.73,3.85,4.04,3.99,4.94,0.48,0.33,3.1,,-0.06,0.02,1.03,0,-1,0,0.06,1680,0,,,,,,,
25655,1707589577935,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25657,1707589577937,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25659,1707589577939,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25661,1707589577941,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25663,1707589577943,3.7,3.82,4.0,3.95,4.92,0.5,0.37,3.07,,-0.03,0.02,0.93,0,1,1,0.03,1680,0,,,,,,,
25665,1707589577945,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25667,1707589577947,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25669,1707589577951,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25671,1707589577953,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25673,1707589577955,3.69,3.81,3.99,3.93,4.87,0.48,0.33,3.07,,-0.01,0.02,1.05,0,-1,0,0.02,1680,0,,,,,,,
25675,1707589577957,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25677,1707589577959,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25679,1707589577961,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25681,1707589577963,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25683,1707589577965,3.72,3.83,4.01,3.97,4.92,0.51,0.34,3.1,,-0.03,0.01,0.98,0,2,1,0.03,1620,0,39.674164,-77.417648,0.0,1120.5,9,3,1.9
25685,1707589577967,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25687,1707589577969,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25689,1707589577971,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25691,1707589577973,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25693,1707589577975,3.73,3.85,4.04,3.99,4.94,0.51,0.35,3.1,,-0.05,0.0,0.96,0,-1,0,0.05,1620,0,,,,,,,
25695,1707589577977,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25697,1707589577979,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25699,1707589577981,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25701,1707589577983,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25703,1707589577985,3.73,3.85,4.03,3.99,4.93,0.52,0.34,3.1,,-0.02,0.01,1.04,0,0,0,0.02,1620,0,,,,,,,
25705,1707589577987,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25707,1707589577989,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25709,1707589577991,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25711,1707589577993,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25713,1707589577995,3.73,3.85,4.03,3.98,4.92,0.5,0.33,3.09,,0.01,0.0,0.97,0,-0,0,0.01,1620,0,,,,,,,
25715,1707589577997,,,,,,,,,,,,,,,,,1620,0,,,,,,,
25717,1707589577991,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25719,1707589577993,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25721,1707589577995,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25723,1707589577997,3.73,3.85,4.03,3.98,4.93,0.5,0.31,3.1,,-0.07,0.01,1.04,0,0,0,0.07,1680,0,39.674164,-77.417648,0.0,1120.5,9,3,1.9
25725,1707589577999,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25727,1707589578001,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25729,1707589578003,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25731,1707589578005,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25733,1707589578007,3.73,3.85,4.03,3.98,4.92,0.51,0.38,3.1,,-0.03,0.01,0.9,0,1,0,0.04,1680,0,,,,,,,
25735,1707589578009,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25737,1707589578011,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25739,1707589578013,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25741,1707589578015,,,,,,,,,,,,,,,,,1680,0,,,,,,,
25743,1707589578017,3.71,3.83,4.01,3.95,4.9,0.51,0.37,3.09,,-0.01,0.02,1.06,0,-0,-0,0.02,1680,0,,,,,,,
25745,1707589578019,,,,,,,,,,,,,,,,,1680,0,,,,,,,
